1000
0.40253 0.44219 -0.17445 
0.71393 0.00161 0.02275 
0.14390 0.91883 0.03132 
0.08193 0.44447 0.03659 
0.76590 0.03516 0.03064 
0.53418 0.25294 0.02541 
0.51615 0.18435 0.06321 
0.56161 0.25748 0.03415 
0.17561 0.16440 0.01559 
0.37083 0.32386 0.03250 
0.98693 0.50771 0.01462 
0.96923 0.96638 -0.02633 
0.65809 0.18655 0.00873 
0.13005 0.36051 -0.00837 
0.36305 0.30393 0.05996 
0.28412 0.98930 0.01920 
0.91141 0.62918 0.03702 
0.63533 0.40800 -0.05487 
0.50879 0.08767 -0.01873 
0.04648 0.86114 -0.01903 
0.77999 0.56390 -0.01162 
0.49266 0.73661 0.00207 
0.97669 0.62757 0.01634 
0.12880 0.09098 0.02666 
0.54162 0.04183 -0.04272 
0.26834 0.73046 -0.00958 
0.45098 0.16306 0.04859 
0.81994 0.58198 -0.05899 
0.00714 0.59174 0.00306 
0.97912 0.33864 0.00811 
0.00336 0.68360 -0.01408 
0.22155 0.61387 -0.02246 
0.43249 0.78051 0.06495 
0.89503 0.08894 0.00920 
0.16144 0.27051 -0.01798 
0.95704 0.38780 0.03614 
0.24339 0.83624 -0.04216 
0.65454 0.66399 0.06065 
0.78954 0.50128 -0.02274 
0.19313 0.13378 0.01480 
0.57236 0.33374 -0.07972 
0.69233 0.03995 -0.01211 
0.78207 0.91634 0.02033 
0.97380 0.78065 -0.01387 
0.60841 0.94263 -0.04382 
0.97952 0.18765 -0.02496 
0.56941 0.54838 -0.13693 
0.86673 0.18841 0.03714 
0.75912 0.23786 -0.04968 
0.07642 0.33629 0.04357 
0.43621 0.51412 -0.07735 
0.92239 0.94325 -0.02201 
0.62521 0.57277 -0.10675 
0.49771 0.79960 0.06395 
0.65233 0.66863 0.06058 
0.94540 0.71488 0.02975 
0.78773 0.01460 0.03526 
0.39024 0.36453 -0.06399 
0.41613 0.32212 -0.04299 
0.07861 0.17651 0.02049 
0.40759 0.34261 -0.06375 
0.52322 0.24239 0.03581 
0.61037 0.01924 -0.03141 
0.69955 0.48722 0.08063 
0.63774 0.10853 -0.03748 
0.59098 0.58255 -0.16222 
0.37056 0.38087 -0.03838 
0.62941 0.33696 0.01811 
0.84770 0.75969 0.00580 
0.82820 0.54859 -0.06003 
0.46581 0.00840 -0.03646 
0.65451 0.55388 -0.02562 
0.66075 0.82455 -0.00391 
0.93762 0.95700 -0.02999 
0.49219 0.45059 0.21176 
0.36034 0.27433 0.07231 
0.80348 0.16069 -0.00234 
0.33030 0.47832 0.01248 
0.87859 0.23278 0.03565 
0.27798 0.67522 0.04350 
0.76794 0.26543 -0.04897 
0.67836 0.40084 0.06374 
0.70511 0.94876 -0.01232 
0.34311 0.26899 0.07108 
0.28622 0.64884 0.06891 
0.78018 0.95674 0.03322 
0.33387 0.41501 0.03008 
0.66753 0.76100 0.04644 
0.61756 0.26930 0.06393 
0.73817 0.21080 -0.04562 
0.85240 0.88756 0.03811 
0.62306 0.46949 -0.14576 
0.64800 0.03152 -0.02725 
0.44899 0.51153 0.04184 
0.32950 0.34122 0.07496 
0.23812 0.30794 -0.02897 
0.80244 0.34713 -0.05563 
0.40628 0.50490 -0.18814 
0.88357 0.81142 0.04042 
0.90665 0.33004 0.03814 
0.76926 0.75768 -0.05226 
0.81591 0.71044 -0.04739 
0.56351 0.79849 0.06546 
0.40961 0.83711 0.03437 
0.03745 0.62023 0.03103 
0.02369 0.65997 0.01140 
0.04207 0.73447 0.01377 
0.24898 0.04801 0.01852 
0.24622 0.85537 -0.03571 
0.25562 0.59874 0.04684 
0.12166 0.51240 -0.01520 
0.29422 0.33155 0.06798 
0.34707 0.75779 0.06018 
0.67063 0.74911 0.05259 
0.05280 0.07810 -0.02850 
0.74128 0.00143 0.03197 
0.57844 0.86927 0.00752 
0.72581 0.13674 -0.04532 
0.66488 0.08449 -0.04450 
0.38406 0.67368 0.00618 
0.25281 0.91432 -0.00634 
0.85412 0.97922 0.00909 
0.30960 0.60840 0.08106 
0.19842 0.18652 -0.01829 
0.35630 0.79814 0.03598 
0.45467 0.63728 -0.13748 
0.61678 0.92980 -0.04386 
0.23863 0.08284 0.00614 
0.96078 0.66721 0.02572 
0.19541 0.12846 0.01549 
0.06276 0.37368 0.04388 
0.84639 0.65512 -0.03470 
0.44850 0.03234 -0.04247 
0.62841 0.20326 0.04831 
0.35121 0.21431 0.04267 
0.17230 0.55281 -0.05998 
0.54916 0.95419 -0.04257 
0.11753 0.98383 -0.01194 
0.60653 0.64202 -0.06095 
0.00983 0.95228 -0.01988 
0.18955 0.29134 -0.05112 
0.07873 0.16512 0.01678 
0.37968 0.79251 0.05594 
0.94183 0.28924 0.03320 
0.15567 0.01083 0.01092 
0.53274 0.77857 0.05739 
0.46657 0.83867 0.04992 
0.79950 0.55368 -0.04158 
0.56730 0.56120 -0.14035 
0.97035 0.51831 0.03131 
0.53890 0.14485 0.03460 
0.43387 0.14724 0.02936 
0.16514 0.30806 -0.03629 
0.53009 0.62975 -0.13768 
0.58752 0.48365 -0.17955 
0.79979 0.30318 -0.05561 
0.41041 0.03211 -0.04046 
0.48851 0.36084 -0.13506 
0.17829 0.31526 -0.04974 
0.35243 0.06879 -0.04335 
0.39695 0.48968 -0.18847 
0.06287 0.97569 -0.03078 
0.52045 0.12919 0.02173 
0.75624 0.85030 -0.03653 
0.57585 0.03582 -0.04230 
0.52643 0.33076 -0.11066 
0.34745 0.84864 -0.01782 
0.90644 0.52031 0.02388 
0.29254 0.30981 0.05390 
0.63613 0.01353 -0.02008 
0.61037 0.29725 0.03414 
0.26301 0.08772 -0.01517 
0.13642 0.98322 0.00082 
0.37286 0.04366 -0.03913 
0.98369 0.72839 -0.01055 
0.49717 0.93014 -0.03167 
0.10294 0.57045 0.01574 
0.99418 0.13668 -0.03257 
0.18374 0.41700 -0.05793 
0.45039 0.58880 -0.12557 
0.56824 0.30178 -0.02848 
0.39954 0.53016 -0.18536 
0.09950 0.31385 0.03626 
0.40581 0.12602 -0.00445 
0.07624 0.05893 -0.02216 
0.80807 0.37236 -0.05644 
0.73598 0.76236 -0.03367 
0.67230 0.04505 -0.02565 
0.93826 0.37307 0.04367 
0.74875 0.67342 0.00065 
0.97007 0.27787 0.00457 
0.48091 0.77260 0.05075 
0.64511 0.48543 -0.07717 
0.36315 0.81905 0.02195 
0.11893 0.38947 0.00036 
0.19382 0.70365 -0.05382 
0.09173 0.47028 0.02625 
0.02073 0.64665 0.01055 
0.32080 0.54426 0.04546 
0.82590 0.80895 0.00452 
0.61428 0.42051 -0.12871 
0.24649 0.08404 -0.00052 
0.72839 0.07418 -0.01249 
0.87863 0.80493 0.03994 
0.83974 0.69568 -0.02964 
0.96126 0.35059 0.02820 
0.51475 0.22530 0.05202 
0.48662 0.88607 0.00636 
0.34805 0.23256 0.05444 
0.03442 0.72090 0.00950 
0.69161 0.24960 0.02900 
0.87656 0.01990 -0.00660 
0.14668 0.91816 0.03266 
0.14913 0.85101 0.03695 
0.74022 0.55927 0.06607 
0.13876 0.80436 0.03311 
0.95779 0.02531 -0.02851 
0.98006 0.66700 0.00605 
0.05477 0.94353 -0.03036 
0.31107 0.88773 -0.04637 
0.31778 0.71069 0.06684 
0.68362 0.81624 -0.01772 
0.19818 0.84791 0.00077 
0.77541 0.95111 0.03020 
0.48946 0.57537 0.00900 
0.70074 0.68099 0.06662 
0.97051 0.71603 0.00560 
0.96675 0.25326 0.00164 
0.18659 0.28786 -0.04861 
0.87204 0.95464 0.00776 
0.28979 0.39393 0.08491 
0.39455 0.73807 0.06046 
0.11106 0.26968 0.03549 
0.86559 0.78031 0.03012 
0.88541 0.59685 0.00383 
0.97682 0.70448 0.00171 
0.30245 0.44336 0.08130 
0.91717 0.45210 0.03555 
0.80392 0.43853 -0.04758 
0.68653 0.03888 -0.01457 
0.30017 0.04304 -0.00992 
0.88298 0.67869 0.01891 
0.72748 0.02300 0.01852 
0.51064 0.01005 -0.03792 
0.11806 0.48748 -0.00987 
0.60485 0.40956 -0.13655 
0.10463 0.09889 0.01299 
0.72158 0.62659 0.06966 
0.03147 0.31561 0.01479 
0.58803 0.22365 0.06728 
0.09371 0.77620 0.04002 
0.46121 0.55680 -0.00251 
0.17691 0.18460 0.00480 
0.99138 0.28050 -0.01576 
0.31867 0.30564 0.07437 
0.63732 0.61117 -0.02657 
0.96416 0.93038 -0.03159 
0.93013 0.83399 0.00937 
0.43750 0.92040 -0.03165 
0.13264 0.78722 0.03298 
0.30084 0.69071 0.06295 
0.09110 0.30844 0.04108 
0.52300 0.74043 0.01155 
0.32626 0.87701 -0.04390 
0.62955 0.09071 -0.04182 
0.66043 0.93731 -0.03905 
0.25621 0.73927 -0.03006 
0.92769 0.63697 0.04394 
0.77748 0.49091 0.00026 
0.56384 0.96441 -0.04263 
0.93225 0.77334 0.02650 
0.12328 0.52040 -0.01730 
0.61850 0.29781 0.04387 
0.01933 0.40751 0.01653 
0.27866 0.67372 0.04547 
0.03524 0.97235 -0.02677 
0.54779 0.33689 -0.10885 
0.40245 0.38453 -0.11876 
0.08628 0.40047 0.03606 
0.49314 0.28705 -0.04075 
0.76895 0.28822 -0.04400 
0.42399 0.00225 -0.02880 
0.65259 0.25938 0.06905 
0.11783 0.02785 -0.00705 
0.39357 0.18445 0.04559 
0.62027 0.80742 0.04460 
0.03761 0.18135 -0.01424 
0.71800 0.00960 0.02072 
0.35340 0.97137 -0.02600 
0.15582 0.80050 0.01884 
0.13220 0.06411 0.01875 
0.99911 0.84362 -0.03300 
0.12492 0.13098 0.03561 
0.93867 0.01175 -0.03037 
0.53897 0.17653 0.05901 
0.58489 0.04508 -0.04321 
0.26644 0.36701 0.04976 
0.04801 0.64001 0.03666 
0.26562 0.62547 0.05214 
0.35135 0.70297 0.07196 
0.76775 0.35298 -0.01747 
0.47451 0.75374 0.03151 
0.23080 0.88502 -0.00705 
0.07323 0.71246 0.04084 
0.21221 0.54275 -0.02233 
0.17298 0.55482 -0.05995 
0.58246 0.38830 -0.14349 
0.38299 0.56987 -0.13208 
0.75132 0.04355 0.02086 
0.42766 0.20463 0.06574 
0.82871 0.18179 0.01172 
0.04231 0.73008 0.01514 
0.89192 0.55155 0.00693 
0.52993 0.21277 0.06154 
0.78123 0.64211 -0.03546 
0.52607 0.52646 0.33157 
0.09570 0.34989 0.03414 
0.76852 0.38821 -0.00434 
0.31103 0.25531 0.03690 
0.91882 0.65325 0.04242 
0.19137 0.36924 -0.05679 
0.73230 0.35297 0.04435 
0.91691 0.45867 0.03508 
0.12377 0.21054 0.03790 
0.59925 0.31081 -0.00009 
0.92547 0.61831 0.04324 
0.10626 0.54501 0.00890 
0.38431 0.31165 0.02477 
0.36841 0.83197 0.01345 
0.69531 0.22335 0.00209 
0.58844 0.62948 -0.11437 
0.11793 0.25307 0.03405 
0.02621 0.79421 -0.01715 
0.47241 0.93629 -0.03603 
0.28062 0.67882 0.04509 
0.06275 0.24690 0.02767 
0.24047 0.57376 0.02657 
0.32341 0.01808 -0.00543 
0.12617 0.60324 -0.01137 
0.73649 0.71570 -0.00657 
0.29408 0.43460 0.08805 
0.81624 0.54856 -0.05688 
0.72550 0.41062 0.07772 
0.20795 0.15001 -0.00735 
0.37205 0.96399 -0.03573 
0.19784 0.31517 -0.05610 
0.77942 0.42340 -0.01346 
0.18102 0.52821 -0.05788 
0.66121 0.57058 0.00691 
0.88438 0.26407 0.03350 
0.34500 0.55778 -0.02148 
0.39113 0.29894 0.03019 
0.26223 0.04488 0.01232 
0.26406 0.51388 0.07807 
0.90395 0.66562 0.03589 
0.31426 0.92606 -0.03586 
0.91428 0.18236 0.02770 
0.81226 0.93180 0.03668 
0.24343 0.93865 0.01496 
0.18839 0.99603 0.02603 
0.53213 0.46899 0.20306 
0.51932 0.27230 -0.01097 
0.14946 0.37530 -0.03749 
0.34754 0.88787 -0.04093 
0.55577 0.82926 0.05289 
0.63079 0.87827 -0.02686 
0.91276 0.31003 0.04219 
0.86821 0.00555 -0.00722 
0.11247 0.43675 0.00194 
0.70012 0.94476 -0.01792 
0.64710 0.00507 -0.00989 
0.52836 0.57293 -0.02395 
0.99148 0.58719 0.00508 
0.95392 0.34505 0.03342 
0.42018 0.30474 -0.01899 
0.07893 0.99118 -0.02980 
0.43104 0.63395 -0.13079 
0.96970 0.01941 -0.02296 
0.19697 0.35227 -0.05555 
0.82782 0.75870 -0.01766 
0.71805 0.98615 0.01860 
0.66610 0.92623 -0.04166 
0.59558 0.36905 -0.10024 
0.53632 0.95352 -0.04204 
0.60017 0.16919 0.03533 
0.60559 0.55569 -0.16736 
0.45561 0.49647 0.13835 
0.62817 0.27827 0.06636 
0.51042 0.94778 -0.03992 
0.60977 0.00595 -0.02355 
0.21902 0.70020 -0.05014 
0.71100 0.66757 0.06284 
0.60429 0.51147 -0.18744 
0.68704 0.62182 0.08034 
0.12349 0.73698 0.02759 
0.41030 0.45794 -0.18010 
0.60936 0.72277 0.05262 
0.27290 0.19590 -0.04411 
0.20828 0.18393 -0.02630 
0.51597 0.12026 0.01280 
0.48740 0.42762 0.02173 
0.78260 0.73231 -0.05379 
0.13256 0.53032 -0.02996 
0.44122 0.55465 -0.10135 
0.90896 0.82846 0.02826 
0.47645 0.77279 0.05158 
0.80632 0.33193 -0.05675 
0.99413 0.94793 -0.01881 
0.54054 0.91981 -0.02756 
0.63753 0.28545 0.06919 
0.83369 0.42775 -0.05813 
0.46157 0.19350 0.06464 
0.14413 0.98626 0.00466 
0.06190 0.11588 -0.01469 
0.76881 0.21938 -0.05145 
0.00575 0.87382 -0.03193 
0.48937 0.16308 0.05311 
0.86139 0.00085 -0.00487 
0.18419 0.01275 0.02736 
0.37314 0.80527 0.04222 
0.07810 0.05920 -0.02110 
0.57875 0.14447 0.02152 
0.55159 0.42245 -0.11383 
0.91599 0.14560 0.01429 
0.68157 0.44282 0.05482 
0.61547 0.35687 -0.03928 
0.93535 0.83853 0.00308 
0.92633 0.06388 -0.02224 
0.68992 0.98940 0.00643 
0.97197 0.75538 -0.00578 
0.49823 0.95577 -0.04180 
0.28240 0.97286 0.01091 
0.27441 0.09225 -0.02567 
0.30033 0.02819 0.00006 
0.81985 0.36551 -0.05764 
0.40769 0.32394 -0.03249 
0.36196 0.73557 0.07226 
0.26956 0.26051 -0.01398 
0.02747 0.20994 -0.01512 
0.54239 0.96458 -0.04280 
0.42226 0.42998 -0.16448 
0.24330 0.32326 -0.01409 
0.73938 0.89887 -0.02182 
0.32740 0.05821 -0.03305 
0.06740 0.21056 0.02173 
0.27005 0.82425 -0.04887 
0.82075 0.88906 0.03241 
0.70078 0.56667 0.08513 
0.46400 0.69744 -0.05907 
0.38594 0.62182 -0.07438 
0.95202 0.52599 0.04302 
0.10677 0.29512 0.03411 
0.55777 0.21879 0.06343 
0.22993 0.90106 0.00334 
0.00971 0.94818 -0.02088 
0.01725 0.49946 0.01924 
0.11064 0.99641 -0.02019 
0.97158 0.81242 -0.01973 
0.25982 0.05397 0.00851 
0.76574 0.05626 0.02292 
0.55038 0.39378 -0.14197 
0.55124 0.67293 -0.09098 
0.36368 0.53084 -0.10341 
0.69387 0.19518 -0.01876 
0.63271 0.22656 0.06181 
0.23282 0.72987 -0.04749 
0.19628 0.94717 0.03649 
0.61039 0.79389 0.05934 
0.91589 0.13567 0.01069 
0.46901 0.48690 0.36255 
0.47719 0.90657 -0.01465 
0.56260 0.23548 0.05607 
0.04785 0.02286 -0.02949 
0.07901 0.59279 0.04037 
0.21384 0.26465 -0.05388 
0.92042 0.82841 0.01967 
0.86578 0.54869 -0.03078 
0.73877 0.29253 -0.00457 
0.95746 0.40834 0.03758 
0.77278 0.78892 -0.04918 
0.30825 0.69316 0.06836 
0.78374 0.44107 -0.01757 
0.87138 0.59769 -0.01595 
0.63668 0.78593 0.05138 
0.13983 0.37868 -0.02631 
0.32407 0.07944 -0.04124 
0.61192 0.37014 -0.06758 
0.47863 0.04848 -0.04118 
0.48818 0.15567 0.04753 
0.67238 0.57342 0.03956 
0.02173 0.00733 -0.01505 
0.04865 0.03568 -0.03079 
0.19366 0.95057 0.03663 
0.08397 0.31476 0.04276 
0.63567 0.06441 -0.04364 
0.52675 0.66906 -0.11079 
0.97147 0.87643 -0.03060 
0.80956 0.98481 0.03055 
0.99915 0.96181 -0.01166 
0.48192 0.12757 0.02029 
0.38620 0.10590 -0.02989 
0.46053 0.38069 -0.13912 
0.79902 0.63957 -0.05265 
0.14363 0.20496 0.02733 
0.63902 0.80684 0.03182 
0.68665 0.80400 -0.01103 
0.80689 0.27410 -0.04911 
0.98575 0.22969 -0.02112 
0.16720 0.14031 0.03070 
0.16631 0.01195 0.01795 
0.63499 0.05752 -0.04225 
0.62313 0.54740 -0.13531 
0.05630 0.32115 0.03702 
0.90928 0.73106 0.04233 
0.30458 0.03940 -0.00999 
0.02050 0.56577 0.02022 
0.26474 0.74104 -0.02108 
0.87190 0.73332 0.02232 
0.62677 0.03113 -0.03364 
0.01401 0.36201 0.00462 
0.66088 0.15398 -0.02177 
0.88486 0.47484 -0.00510 
0.39586 0.57264 -0.15592 
0.14518 0.85271 0.03820 
0.87270 0.92442 0.02008 
0.89339 0.29708 0.03389 
0.39525 0.96176 -0.04066 
0.80740 0.52634 -0.04898 
0.94986 0.33777 0.03533 
0.51003 0.19046 0.06434 
0.21577 0.34597 -0.04241 
0.70492 0.73809 0.02199 
0.83831 0.97341 0.02150 
0.87986 0.12058 0.03101 
0.88653 0.87673 0.02807 
0.62432 0.56736 -0.11479 
0.66742 0.14032 -0.03467 
0.85821 0.91686 0.03093 
0.31831 0.92626 -0.03725 
0.51851 0.23763 0.04046 
0.84959 0.37506 -0.03853 
0.50092 0.72372 -0.02107 
0.55940 0.36685 -0.13717 
0.90318 0.09894 0.00682 
0.99233 0.00231 -0.00460 
0.86706 0.01425 -0.00267 
0.86394 0.91263 0.02943 
0.56583 0.17273 0.05194 
0.62290 0.75799 0.06985 
0.13417 0.16640 0.03909 
0.57282 0.52390 -0.13499 
0.58724 0.25936 0.05010 
0.72541 0.47474 0.08762 
0.02600 0.60163 0.02252 
0.80703 0.87391 0.01853 
0.67544 0.60796 0.06249 
0.09042 0.82998 0.02740 
0.55274 0.48609 0.01957 
0.97349 0.87815 -0.03125 
0.81219 0.14885 0.01204 
0.47706 0.15647 0.04735 
0.06373 0.99430 -0.03017 
0.08344 0.28615 0.04269 
0.21200 0.28852 -0.05429 
0.58764 0.31536 -0.02559 
0.61275 0.13529 -0.00558 
0.88327 0.33581 0.01561 
0.59357 0.26701 0.04798 
0.85475 0.63171 -0.03078 
0.63568 0.14133 -0.01449 
0.79793 0.47015 -0.03738 
0.76381 0.07782 0.01081 
0.04088 0.89258 -0.02852 
0.94082 0.41904 0.04462 
0.68673 0.11662 -0.04659 
0.51430 0.95037 -0.04074 
0.65052 0.40753 -0.00801 
0.01156 0.06310 -0.02450 
0.41174 0.52891 -0.18022 
0.83030 0.39491 -0.05704 
0.15477 0.13171 0.03742 
0.62162 0.93241 -0.04422 
0.21864 0.69124 -0.04868 
0.41221 0.80989 0.05735 
0.02846 0.85135 -0.02742 
0.76281 0.28876 -0.03803 
0.93005 0.28517 0.03931 
0.50955 0.65199 -0.13080 
0.59976 0.43189 -0.16556 
0.88527 0.99802 -0.01861 
0.95144 0.71886 0.02378 
0.06749 0.16843 0.00808 
0.71227 0.12843 -0.04635 
0.45016 0.29377 -0.03264 
0.08946 0.21890 0.03796 
0.18576 0.69196 -0.05253 
0.19964 0.95888 0.03640 
0.79493 0.10353 0.01989 
0.18280 0.98460 0.02768 
0.89022 0.49825 0.00213 
0.17269 0.13940 0.02769 
0.31107 0.93736 -0.02847 
0.54554 0.40479 -0.12612 
0.21677 0.22585 -0.04872 
0.11900 0.58254 -0.00479 
0.93428 0.33912 0.04281 
0.22306 0.33709 -0.03666 
0.60786 0.85855 0.00325 
0.81504 0.45772 -0.05598 
0.94728 0.90006 -0.02463 
0.06031 0.44975 0.04501 
0.62152 0.27037 0.06576 
0.05075 0.81432 -0.00144 
0.09498 0.83505 0.02897 
0.58276 0.62592 -0.12693 
0.95277 0.33293 0.03252 
0.16670 0.26721 -0.02278 
0.01227 0.12119 -0.03237 
0.68971 0.43044 0.07309 
0.76764 0.58540 0.00666 
0.40364 0.74480 0.05912 
0.96421 0.19907 -0.01091 
0.16015 0.63916 -0.04548 
0.34966 0.46691 -0.05167 
0.06465 0.29956 0.03870 
0.89879 0.23635 0.04156 
0.97114 0.83072 -0.02343 
0.05884 0.11147 -0.01814 
0.48972 0.98112 -0.04071 
0.81216 0.95399 0.03612 
0.42866 0.04086 -0.04303 
0.60315 0.70542 0.02791 
0.84291 0.77178 0.00559 
0.42635 0.01493 -0.03582 
0.11095 0.47920 0.00083 
0.62250 0.40729 -0.09179 
0.71188 0.58457 0.08753 
0.17953 0.97518 0.02944 
0.62442 0.30854 0.04108 
0.58524 0.83030 0.04294 
0.52007 0.32376 -0.10256 
0.52871 0.79761 0.06436 
0.17194 0.48669 -0.06030 
0.99711 0.08721 -0.02560 
0.75129 0.00799 0.03294 
0.56501 0.92802 -0.03624 
0.93375 0.67071 0.04230 
0.92279 0.39781 0.04171 
0.98682 0.95572 -0.02080 
0.94138 0.93388 -0.02829 
0.26082 0.18375 -0.04977 
0.81981 0.25878 -0.03381 
0.75500 0.03336 0.02696 
0.11282 0.70544 0.02943 
0.68068 0.04433 -0.02123 
0.68508 0.17613 -0.02448 
0.19339 0.96575 0.03540 
0.88914 0.21948 0.04075 
0.71579 0.05815 -0.01029 
0.51385 0.96017 -0.04246 
0.52333 0.70925 -0.04351 
0.30017 0.86541 -0.04719 
0.51442 0.97237 -0.04230 
0.07123 0.58285 0.04338 
0.33709 0.88727 -0.04361 
0.77353 0.33398 -0.03347 
0.29397 0.69241 0.05425 
0.97614 0.59774 0.02076 
0.69744 0.28832 0.05173 
0.62480 0.06843 -0.04430 
0.59687 0.56125 -0.17279 
0.09779 0.12245 0.01684 
0.04980 0.42657 0.04247 
0.86034 0.27820 0.00565 
0.35893 0.70124 0.06644 
0.26469 0.38352 0.05478 
0.94682 0.16486 -0.00600 
0.29244 0.51506 0.08834 
0.79016 0.41838 -0.03261 
0.28614 0.82387 -0.04360 
0.58549 0.40028 -0.15227 
0.96712 0.81178 -0.01621 
0.06819 0.66912 0.04288 
0.28618 0.77270 -0.01649 
0.15676 0.81222 0.02244 
0.90433 0.38337 0.02973 
0.84408 0.58965 -0.05013 
0.35010 0.67793 0.06302 
0.00766 0.67289 -0.00804 
0.15068 0.89064 0.03815 
0.56071 0.08771 -0.02584 
0.48340 0.90112 -0.00902 
0.61588 0.72039 0.05652 
0.14471 0.26649 0.00403 
0.58362 0.49690 -0.17064 
0.88332 0.07487 0.01227 
0.37691 0.09425 -0.03908 
0.39459 0.10448 -0.02757 
0.14439 0.29344 -0.00592 
0.52278 0.02279 -0.04145 
0.20363 0.33345 -0.05408 
0.46835 0.61008 -0.12597 
0.09648 0.87549 0.01659 
0.04688 0.24185 0.01207 
0.93841 0.43703 0.04492 
0.29666 0.11430 -0.04498 
0.48359 0.40494 -0.07810 
0.98187 0.94739 -0.02517 
0.57776 0.98707 -0.03432 
0.78802 0.14985 -0.01104 
0.92055 0.71171 0.04240 
0.25669 0.68045 0.00550 
0.30939 0.33428 0.07910 
0.75649 0.08987 -0.00187 
0.78661 0.26057 -0.05355 
0.03688 0.47776 0.03699 
0.36185 0.84603 -0.00501 
0.16198 0.34904 -0.04455 
0.23140 0.18037 -0.04195 
0.87110 0.60414 -0.01507 
0.66664 0.21690 0.02848 
0.66291 0.14728 -0.02786 
0.99320 0.35592 -0.00416 
0.15012 0.84741 0.03608 
0.33281 0.84171 -0.02319 
0.48151 0.83593 0.05338 
0.02983 0.58223 0.02817 
0.87830 0.37583 -0.00057 
0.93406 0.25112 0.03105 
0.58152 0.78639 0.06677 
0.96202 0.78132 -0.00334 
0.75756 0.15801 -0.03939 
0.60836 0.60960 -0.10512 
